customer_id,customer_name,customer_state,Sex,Age,Holding_Value,Open_Date
7082.0,Bobby Webster,North Carolina,M,87.0,4699806.0,1995-02-23 03:44:22
7083.0,Jason Terrell,Wisconsin,F,44.0,1302610.0,2013-02-09 05:03:59
7084.0,Terry Campbell,Maine,M,64.0,4978878.0,2016-07-23 10:38:49
7085.0,Amy Herrera,Alaska,M,77.0,6376017.0,2012-07-23 20:06:54
7086.0,Jennifer Miller,Indiana,F,59.0,4079789.0,2009-06-03 23:56:12
7087.0,Kelly Baker,Minnesota,F,41.0,1058869.0,2017-10-10 04:13:22
7088.0,Stacey Jones,Missouri,F,76.0,8141634.0,1997-06-24 21:15:24
7089.0,Mr. Craig Cox,New Hampshire,F,47.0,1378178.0,2017-05-30 16:38:28
7090.0,Robert Miller,Montana,M,46.0,7960906.0,2019-07-05 09:14:07
7091.0,David Banks,New York,M,30.0,5755456.0,2016-12-14 15:47:40
7092.0,Richard Mejia,Illinois,M,89.0,2144560.0,2011-12-15 21:09:32
7093.0,Brent Coleman,Alabama,M,40.0,9982583.0,2010-06-21 07:40:34
7094.0,Miguel Phillips,Utah,M,20.0,1007495.0,1996-07-07 13:04:07
7095.0,Cathy Thomas,Virginia,F,46.0,5978297.0,2002-06-23 08:24:27
7096.0,Patricia Suarez,Washington,M,85.0,3184134.0,2010-07-01 01:01:58
7097.0,James Fox,Alaska,M,78.0,5108828.0,2003-10-06 22:44:47
7098.0,Dawn Hancock,Hawaii,M,85.0,2205328.0,2005-12-08 01:02:21
7099.0,Peter Coffey,Montana,M,84.0,162370.0,2014-12-03 15:44:47
7100.0,Abigail Murray,Iowa,F,62.0,4462493.0,2003-11-13 16:22:34
7101.0,Stephanie Smith,Ohio,F,36.0,7419730.0,2021-01-16 10:16:19
7102.0,Andrew Stephens,Alaska,M,83.0,9030436.0,2002-03-06 02:57:04
7103.0,John Maxwell,Virginia,F,37.0,1022859.0,2010-03-17 00:24:52
7104.0,David Fitzgerald,District ,F,55.0,3967423.0,2015-06-11 22:10:32
7105.0,Jared Coleman,Wisconsin,F,69.0,4418103.0,2013-08-01 11:39:58
7106.0,Bradley Morris,Kansas,M,87.0,209703.0,2013-10-24 16:33:03
7107.0,Sherri Buchanan,Missouri,M,75.0,9210577.0,2016-09-19 00:16:56
7108.0,Donna Kelley,Montana,M,31.0,5282724.0,2020-06-28 10:09:57
7109.0,Ryan Richardson,Florida,F,29.0,326629.0,2021-03-14 17:32:20
7110.0,Melissa Austin,New Mexico,M,46.0,762250.0,2003-09-21 20:39:27
7111.0,Charles Hawkins,Delaware,F,88.0,2612061.0,1996-12-23 12:17:12
7112.0,Teresa Riley,Georgia,F,26.0,1177712.0,2011-12-23 23:53:04
7113.0,Nicolas Dean,New Jersey,M,66.0,7932633.0,2003-10-15 00:02:09
7114.0,David Walker,Hawaii,M,32.0,5286702.0,2019-12-08 04:41:21
7115.0,Melissa Shaw,Maryland,F,86.0,225099.0,2022-04-01 05:56:21
7116.0,Bailey Silva,Connecticut,F,80.0,3360401.0,2007-04-30 00:37:37
7117.0,Susan Harris,Montana,F,48.0,6714121.0,1995-03-20 21:03:04
7118.0,Savannah Silva,Alaska,M,76.0,5117792.0,2022-06-25 01:01:38
7119.0,James Brady,Illinois,F,23.0,96150.0,2015-06-22 00:25:04
7120.0,Allen Lopez,Indiana,F,77.0,2711741.0,2009-04-27 20:55:55
7121.0,Keith Steele,New Jersey,M,53.0,9228940.0,2007-08-07 23:56:22
7122.0,Ann Page,Hawaii,F,34.0,9767412.0,2015-11-19 08:31:55
7123.0,Cynthia Kelley,Minnesota,M,55.0,2677468.0,2003-12-31 13:06:11
7124.0,Taylor Villarreal,California,M,30.0,2005836.0,1999-07-07 03:31:07
7125.0,Linda Thomas,South Carolina,F,65.0,4693338.0,2001-02-27 05:15:31
7126.0,Robert Tran,Kentucky,F,60.0,566251.0,2010-12-05 23:41:17
7127.0,Amber Hunt,Virginia,M,24.0,1225716.0,2005-03-23 04:30:05
7128.0,Mark Miller,North Carolina,M,34.0,6849526.0,2007-01-18 05:26:23
7129.0,Mary Fernandez,Arizona,M,65.0,2463201.0,2002-02-24 09:06:19
7130.0,Paige Green,Guam,F,80.0,2563017.0,1996-05-21 20:29:08
7131.0,Steven Guerrero,Oregon,M,88.0,33656.0,2023-05-21 22:12:01
7132.0,Nichole Castillo,New Hampshire,M,24.0,980669.0,2013-02-02 15:48:47
7133.0,Nicole Thompson,Nebraska,M,65.0,8097583.0,2006-02-27 02:52:54
7134.0,Rhonda Jones,New Jersey,F,76.0,1496508.0,1996-04-10 17:13:57
7135.0,Samuel Phillips,Texas,M,67.0,4255326.0,2023-06-02 21:46:28
7136.0,Kristina Hughes,Connecticut,M,38.0,2868295.0,2011-05-15 13:40:40
7137.0,Jerry Perkins,Utah,F,28.0,2360914.0,2017-10-18 06:48:19
7138.0,Jason Lawrence,Florida,M,47.0,4536857.0,2006-04-12 09:22:59
7139.0,Bonnie Garcia,Alaska,M,89.0,6630951.0,2005-06-17 08:03:08
7140.0,Angela Harrison,Louisiana,M,53.0,1707288.0,2003-03-17 18:43:20
7141.0,Debra Richards,New Hampshire,M,78.0,290001.0,2007-08-08 04:20:16
7142.0,Jeffrey Cooper,Arkansas,M,42.0,4509167.0,1998-05-15 20:15:48
7143.0,Lisa Howard,Vermont,M,44.0,4044141.0,2015-07-08 08:35:56
7144.0,Amanda Dickson,Tennessee,F,65.0,234246.0,2004-03-20 12:29:23
7145.0,Shannon Miller,Louisiana,M,54.0,5268806.0,2021-06-28 23:54:06
7146.0,Rebecca Price,Connecticut,F,20.0,2578777.0,2007-01-24 02:44:22
7147.0,Peter Lopez,Washington,F,67.0,5790241.0,2008-02-24 14:27:17
7148.0,Michael Davis,Missouri,M,33.0,5374285.0,2020-06-25 22:56:18
7149.0,Yesenia Wilson,Maryland,F,70.0,3537617.0,2017-04-10 16:09:41
7150.0,Jon Shaffer,Tennessee,F,33.0,5411882.0,2000-09-27 20:36:24
7151.0,Pedro Chen Jr.,Vermont,M,84.0,7039674.0,1998-11-26 03:18:32
7152.0,John Brewer,Minnesota,F,24.0,3715444.0,2019-08-07 17:13:33
7153.0,Michael Armstrong,Nevada,M,59.0,1978861.0,2010-12-12 19:44:43
7154.0,Christopher Roberts PhD,Vermont,M,36.0,700733.0,2014-11-24 22:34:30
7155.0,Melissa Wilcox,Oregon,M,58.0,993121.0,2003-02-28 05:41:18
7156.0,Sonya Davidson,Maryland,F,62.0,2621308.0,2010-09-10 08:10:06
7157.0,Mrs. Heather Rivas,Alabama,F,75.0,4185092.0,2006-04-27 22:21:20
7158.0,Steven Jackson,Tennessee,F,20.0,5855792.0,2003-02-11 01:51:34
7159.0,Aaron Hopkins,Mississippi,M,69.0,3991046.0,1995-09-28 05:26:37
7160.0,Andre Gibson,New York,M,87.0,3098124.0,2012-02-23 07:39:11
7161.0,Michael Williams,Alabama,M,44.0,4265401.0,1995-09-07 04:02:08
7162.0,Denise Quinn,North Carolina,M,86.0,7004988.0,2011-11-07 21:19:50
7163.0,Sara Massey MD,New York,M,84.0,2129213.0,2016-01-27 01:11:36
7164.0,Brandon Cisneros,Texas,F,31.0,9310468.0,2013-05-30 21:38:56
7165.0,Taylor Graves,Guam,M,52.0,7573263.0,2002-11-29 00:56:07
7166.0,Brittney Green,Wyoming,F,66.0,9487992.0,2008-07-26 12:22:32
7167.0,Marissa Myers,Illinois,F,70.0,3682081.0,2001-11-27 17:38:54
7168.0,Michael Johnson,of Columbia,M,26.0,8337293.0,1997-12-30 03:56:54
7169.0,Steven Davis,Utah,M,78.0,4319616.0,2011-03-19 02:19:42
7170.0,Kayla Scott,Wyoming,F,54.0,2073303.0,1996-08-01 16:17:45
7171.0,Brandon Nelson,Wyoming,M,65.0,6717527.0,2015-12-02 09:15:27
7172.0,Leah Turner,Hawaii,M,57.0,422990.0,2022-03-19 08:40:19
7173.0,Ian Salazar,Oregon,M,24.0,1199839.0,2014-11-25 22:37:00
7174.0,Ricky Fernandez,Massachusetts,F,54.0,3071216.0,1997-01-19 14:01:19
7175.0,Noah Jensen PhD,Nevada,M,62.0,8823634.0,2010-04-16 11:06:42
7176.0,Jaime Bush,Maine,M,22.0,9758217.0,2013-10-10 00:29:15
7177.0,Dr. Sarah Richards,Georgia,M,52.0,8206377.0,2023-12-19 14:59:58
7178.0,Calvin Hamilton,North Carolina,F,43.0,5166953.0,2024-01-06 03:19:20
7179.0,Dillon Murphy,Pennsylvania,F,53.0,5889491.0,2006-02-28 18:12:01
7180.0,Jonathan Little,Maine,F,81.0,9750746.0,1997-10-26 15:57:49
7181.0,Daniel Carson,Ohio,M,59.0,2870661.0,1999-03-05 00:45:30
7182.0,Courtney Ross,Montana,M,73.0,7857509.0,2016-09-24 00:32:28
7183.0,Kimberly Day,Maine,F,23.0,2451857.0,2022-07-29 11:03:30
7184.0,Donna Martinez,Guam,F,22.0,9271272.0,1997-12-16 21:26:53
7185.0,Stacy Rios,Nebraska,M,66.0,6168240.0,2006-06-18 14:00:34
7186.0,Alexandra Jones,Delaware,M,79.0,3837367.0,2002-10-25 02:37:21
7187.0,Dana Rodriguez,Florida,M,28.0,5356434.0,2001-01-15 04:53:19
7188.0,Marc Martinez,Tennessee,F,44.0,724911.0,2006-10-22 10:32:16
7189.0,Melissa Williams,Kansas,F,73.0,2530628.0,2012-12-31 02:28:58
7190.0,Antonio Serrano,Ohio,F,34.0,1219654.0,2011-11-14 06:55:33
7191.0,Daniel Bradford,Connecticut,F,49.0,3818562.0,2001-05-23 06:52:31
7192.0,Katrina Adams,Oregon,M,57.0,7612885.0,2018-08-23 00:08:42
7193.0,Laura Welch,Guam,F,78.0,5671987.0,2023-11-02 09:46:26
7194.0,Erin Johnson,Maine,F,83.0,692873.0,2020-01-27 11:21:52
7195.0,Lori Hawkins,Utah,F,60.0,6348205.0,2017-11-28 00:35:45
7196.0,Kirk Hernandez,Wyoming,F,24.0,630283.0,2017-01-29 11:41:41
7197.0,Neil Schaefer,Vermont,M,38.0,4985678.0,2013-05-24 02:56:13
7198.0,Donald Woods,West Virginia,F,53.0,2638623.0,2012-04-25 18:21:17
7199.0,Gregory Trevino,New York,M,75.0,5313910.0,2000-12-07 06:06:01
7200.0,Adam Stein,North Carolina,F,20.0,1352049.0,2002-09-28 14:56:27
7201.0,Jimmy Hernandez,Wyoming,M,54.0,5986776.0,2006-06-24 16:09:39
7202.0,Timothy Rosario DVM,Washington,M,80.0,9768597.0,2012-11-26 12:22:52
7203.0,Kristina Ford,Louisiana,M,68.0,8095977.0,2011-03-21 06:10:05
7204.0,Katherine Walsh,West Virginia,M,72.0,9492619.0,1998-04-03 07:42:26
7205.0,Fred Ball MD,Rhode Island,F,65.0,4832292.0,1996-05-29 17:30:41
7206.0,Nicholas Gregory,Florida,F,30.0,752812.0,2007-08-18 02:24:17
7207.0,Richard Harris,New Jersey,F,71.0,2711295.0,2020-12-30 21:00:22
7208.0,Tyler Jones,New Hampshire,M,66.0,4102817.0,2012-12-03 20:02:46
7209.0,Kathleen Palmer,Texas,M,80.0,6040015.0,1995-11-16 06:55:51
7210.0,Michael Thompson,Connecticut,M,30.0,556522.0,1998-08-22 23:08:39
7211.0,Donald Harrington,American Samoa,M,83.0,3116074.0,2011-06-12 06:13:54
7212.0,Sara Freeman,Nebraska,F,44.0,9503638.0,2011-09-03 18:35:00
7213.0,Cameron Williams,Missouri,F,40.0,8896841.0,2021-08-24 11:26:31
7214.0,Michael Duran,Oklahoma,M,34.0,2362.0,2015-10-26 06:51:21
7215.0,Robert Cook,New Hampshire,M,79.0,6993751.0,2007-10-14 21:47:11
7216.0,David Sanders,Florida,F,51.0,5872069.0,2022-02-11 03:19:33
7217.0,Erik Wilcox,Arizona,F,75.0,6646332.0,1997-01-15 13:46:29
7218.0,Jennifer Russo,Texas,M,88.0,9861778.0,2004-11-30 05:07:47
7219.0,Nicholas Wilson,Nebraska,M,74.0,3083846.0,2019-07-28 10:54:54
7220.0,Dr. Kathleen Little,Montana,M,86.0,2008980.0,2009-09-15 19:04:28
7221.0,Travis Williams,South Carolina,F,33.0,7312769.0,2022-02-15 22:51:58
7222.0,Audrey Jones,of Columbia,M,88.0,2352975.0,1994-02-19 04:35:56
7223.0,Edwin Ellis,Rhode Island,M,56.0,6687304.0,2012-03-12 00:49:42
7224.0,Cody Wells,West Virginia,M,77.0,9598573.0,2011-06-23 02:38:03
7225.0,David Sloan,Hawaii,M,72.0,5798200.0,2023-02-17 06:11:36
7226.0,Tammy Palmer,West Virginia,F,82.0,4340163.0,2008-11-08 14:52:14
7227.0,Danielle Keller,Minnesota,F,54.0,5028739.0,2019-02-17 13:12:20
7228.0,Tara Myers,Puerto Rico,M,84.0,3031623.0,2013-07-21 16:06:37
7229.0,Brian Thomas,Virgin Islands,F,72.0,2110448.0,2016-08-14 18:09:12
7230.0,Shelby Freeman,Idaho,M,22.0,441280.0,2013-07-07 07:57:06
7231.0,Jeffery Hickman,Nebraska,M,60.0,6234395.0,2013-12-01 01:44:41
7232.0,Tammy Spencer,California,M,30.0,3113888.0,2018-06-09 11:11:57
7233.0,Amanda Buchanan,Washington,F,79.0,9867192.0,2022-04-01 17:02:01
7234.0,Miss Lisa Allen,Louisiana,M,80.0,7912798.0,2021-06-19 04:55:54
7235.0,Heather Davis,American Samoa,M,82.0,8611374.0,2007-07-02 15:47:48
7236.0,Laura Turner,Ohio,M,59.0,2275013.0,1998-01-05 11:26:53
7237.0,Michael Evans,Connecticut,M,24.0,6178904.0,2022-05-21 01:02:06
7238.0,Emily Young MD,Connecticut,F,75.0,9458288.0,1995-11-16 19:45:59
7239.0,Tara Kelly,Louisiana,M,85.0,1853067.0,2007-07-29 16:18:01
7240.0,Linda Martin,Maine,F,85.0,6423027.0,2001-11-29 19:51:13
7241.0,Mrs. Kimberly Torres PhD,Virginia,M,68.0,1618634.0,2013-05-05 02:07:10
7242.0,Patricia Santiago,Texas,M,32.0,9244392.0,2005-04-05 23:16:24
7243.0,Daniel Chapman,Oregon,M,33.0,8833668.0,2006-12-08 17:56:28
7244.0,Michelle Garcia,of Columbia,F,46.0,6206657.0,1996-05-12 01:27:28
7245.0,Marcus Sweeney,Virgin Islands,F,87.0,9317926.0,2022-11-27 02:18:24
7246.0,Darrell Ward,Guam,M,83.0,8223638.0,2010-04-08 08:57:59
7247.0,Megan Harris,Pennsylvania,M,77.0,7165920.0,2018-04-01 11:26:39
7248.0,Elizabeth Hogan,Minnesota,M,80.0,2414075.0,2001-07-04 18:35:01
7249.0,Kristen Jones,Arizona,M,52.0,6418466.0,2011-02-11 14:13:32
7250.0,Julian Frye,Connecticut,F,80.0,7560310.0,2023-11-29 06:22:48
7251.0,Ryan Kelly,Idaho,M,74.0,1500321.0,2002-02-09 08:55:18
7252.0,Nathan Paul,Indiana,F,46.0,8388965.0,2018-07-16 05:26:27
7253.0,Michele Glenn,South Dakota,M,71.0,7551200.0,2016-03-05 17:50:32
7254.0,Danielle Parker,Guam,M,59.0,4679208.0,2001-05-09 04:48:19
7255.0,Miranda Ferrell,Mississippi,F,37.0,6279849.0,2018-12-06 03:51:22
7256.0,Ashley Anderson,Mississippi,M,70.0,1160371.0,2010-08-09 12:32:52
7257.0,Misty Clark,Wisconsin,M,57.0,1993642.0,2017-06-12 18:44:21
7258.0,Jason Lee,Texas,M,73.0,1690928.0,2012-07-28 04:31:03
7259.0,Theresa Gonzales,California,M,33.0,5942368.0,2014-08-25 07:03:23
7260.0,Ian Hernandez,Louisiana,M,84.0,5026442.0,2019-06-11 02:30:08
7261.0,Maria Robinson,Indiana,M,71.0,6645077.0,2021-08-09 09:28:36
7262.0,Christy Barry,Iowa,M,80.0,3457227.0,2000-07-02 18:58:52
7263.0,Lindsay Murray,Idaho,F,76.0,7359236.0,2007-09-02 13:18:11
7264.0,Ashley Young,South Dakota,M,46.0,9749129.0,2020-06-21 23:17:13
7265.0,Jacob Montoya,Pennsylvania,M,55.0,3978756.0,1995-06-07 18:59:19
7266.0,Henry Meyers,Louisiana,M,31.0,8735516.0,2012-04-10 01:21:10
7267.0,Catherine Peterson,Oklahoma,F,86.0,3987742.0,2000-06-06 07:59:49
7268.0,Christine Walker,North Carolina,M,25.0,2635057.0,2019-11-21 01:46:53
7269.0,Tammy Soto,District ,M,33.0,3786201.0,2000-03-14 04:14:28
7270.0,Andrew Thomas,Guam,M,47.0,2159497.0,2000-07-22 16:33:40
7271.0,Sharon Hodge,Colorado,F,73.0,2085005.0,2001-05-24 20:47:30
7272.0,Shannon Garcia,Oregon,F,84.0,2592057.0,1996-06-01 19:29:30
7273.0,Isaiah Brown,Rhode Island,M,62.0,7781502.0,2001-01-27 06:54:03
7274.0,Gina Gutierrez,Illinois,M,29.0,7286304.0,2001-02-24 02:26:57
7275.0,Evan Pena,New York,F,23.0,8154353.0,2005-04-02 08:33:21
7276.0,Jessica Brock,Kansas,M,32.0,100980.0,1996-05-03 08:20:16
7277.0,Mario Kim,Hawaii,M,24.0,9438757.0,2006-12-13 07:06:39
7278.0,Meredith Patel,North Dakota,F,26.0,1669911.0,2023-01-07 20:27:57
7279.0,Nicole Garcia,Colorado,F,44.0,8096596.0,2007-01-01 16:48:01
7280.0,Michael Thomas,Nevada,M,87.0,3938286.0,2016-04-30 23:32:43
7281.0,David Berg,West Virginia,M,71.0,2473404.0,1997-12-01 08:02:33
7282.0,Jeffrey Mckinney,Virginia,F,80.0,5258056.0,1999-03-23 19:20:26
7283.0,Shawna Yu,Minnesota,M,40.0,8310985.0,2006-03-15 13:54:06
7284.0,Stephanie Mendoza,Illinois,M,34.0,197972.0,1995-10-13 18:10:08
7285.0,Ms. Sarah Garza,Maryland,M,50.0,3043638.0,2011-01-27 23:06:29
7286.0,Jared Roberts,Maryland,F,41.0,8650355.0,2015-03-02 04:10:16
7287.0,Corey Knight,New Jersey,M,30.0,4950054.0,2006-01-24 16:42:08
7288.0,Barbara Conway,Arizona,F,53.0,6577245.0,1998-08-21 06:26:06
7289.0,Angela Eaton,Kentucky,F,61.0,5145560.0,2015-04-18 15:38:14
7290.0,Michele Beck,Alabama,M,34.0,9485055.0,2018-03-09 12:21:31
7291.0,Sarah Hill,Idaho,M,23.0,260945.0,1996-10-17 16:08:23
7292.0,Scott Ferguson,Illinois,M,26.0,5164268.0,2019-01-25 09:10:16
7293.0,Johnathan Downs,Oklahoma,F,34.0,6807231.0,2012-05-20 11:28:19
7294.0,Brady Moyer,Florida,F,55.0,2755414.0,1999-09-16 07:44:32
7295.0,David Todd,Guam,F,28.0,764156.0,2023-04-24 00:55:46
7296.0,Dana Suarez,Massachusetts,M,71.0,3641029.0,1997-07-15 12:59:48
7297.0,Tammy Austin,New York,F,71.0,460416.0,2007-10-01 08:27:29
7298.0,Robert Klein,Rhode Island,F,21.0,6348722.0,2005-08-21 05:17:33
7299.0,Phillip Chaney,California,F,58.0,8370944.0,2006-10-24 10:39:19
7300.0,Ryan Wall,Virgin Islands,M,77.0,9845800.0,2001-06-17 19:23:12
7301.0,Jacqueline Bolton,Arkansas,M,36.0,6464326.0,2021-06-02 06:37:25
7302.0,Phillip Cantu,North Dakota,M,57.0,9554896.0,2001-04-28 05:02:18
7303.0,James Green,Wisconsin,F,69.0,2643243.0,2007-01-26 03:30:54
7304.0,Harry Quinn,Arkansas,M,72.0,7835565.0,1996-11-12 22:39:23
7305.0,Kathleen Lynch,Indiana,F,52.0,8001214.0,2016-02-11 16:52:57
7306.0,Stephanie Glenn,New Mexico,M,30.0,2056613.0,1996-04-29 19:35:02
7307.0,Nancy Pena,Kentucky,M,63.0,5523192.0,2019-05-07 21:29:21
7308.0,Lynn Murphy,Texas,M,32.0,4603885.0,2016-11-23 12:16:39
7309.0,Joanna Miller,Nebraska,F,68.0,3047871.0,1997-10-26 08:11:31
7310.0,Eric Johnson,Connecticut,M,80.0,4285378.0,2006-01-13 00:47:15
7311.0,Antonio Vincent,Illinois,F,83.0,2752604.0,2003-07-24 01:58:33
7312.0,Kimberly Alexander,Hawaii,M,66.0,6056508.0,2010-01-03 14:12:22
7313.0,Nathan Richardson,of Columbia,M,42.0,3689428.0,2007-07-21 07:26:05
7314.0,Jeanette Mcbride,Georgia,F,28.0,4133794.0,2014-04-20 00:41:23
7315.0,Jennifer Fuller,Kansas,F,89.0,353606.0,2019-06-21 20:23:56
7316.0,John Ramirez,South Carolina,F,73.0,7836063.0,2012-06-27 06:54:15
7317.0,Erin Ryan,Texas,M,77.0,6490059.0,2002-07-02 04:57:22
7318.0,Jennifer Scott,Indiana,F,45.0,9120932.0,2020-06-19 16:39:39
7319.0,Victoria Key,Idaho,F,49.0,8488432.0,2012-06-04 20:01:13
7320.0,Krista Sanchez,Michigan,M,22.0,1078944.0,2008-11-28 16:25:14
7321.0,Christopher Molina,Rhode Island,M,38.0,4327889.0,2017-03-26 00:10:36
7322.0,Christopher Kelley,Puerto Rico,M,57.0,2775078.0,2006-04-26 00:23:38
7323.0,Peter Perry,Montana,M,87.0,2019544.0,2020-10-12 00:34:21
7324.0,Brittany Smith,Kentucky,F,47.0,3350230.0,2017-07-10 02:31:57
7325.0,John Mccullough,Virgin Islands,F,83.0,4664975.0,2009-08-15 18:48:59
7326.0,Joshua Martin DDS,Georgia,M,56.0,483632.0,2014-11-15 17:38:02
7327.0,Patricia Gates,Georgia,F,56.0,6254983.0,1996-12-04 07:42:28
7328.0,Regina Barnes,New Hampshire,F,38.0,9583383.0,2023-10-15 05:39:35
7329.0,John Bender,North Dakota,F,82.0,5669232.0,1999-03-17 07:10:25
7330.0,Travis Cox,Texas,F,27.0,6548806.0,2006-09-18 22:33:22
7331.0,Shelby Long,South Carolina,M,44.0,3558871.0,2000-05-08 11:23:12
7332.0,James Burns,Ohio,M,73.0,2205820.0,2021-09-16 13:57:38
7333.0,Melanie Johnson,Maine,F,84.0,5171306.0,2007-01-26 23:31:36
7334.0,Kimberly Smith,Vermont,F,27.0,7538172.0,2009-05-22 13:22:34
7335.0,Catherine Johnson,Rhode Island,F,59.0,9083834.0,1996-06-23 06:26:22
7336.0,Timothy Ortiz,Georgia,M,58.0,6267273.0,1994-09-26 09:39:05
7337.0,Nancy Le,Delaware,F,43.0,2261025.0,2005-01-13 07:47:16
7338.0,Michael Fields,Puerto Rico,F,67.0,251874.0,2015-08-23 03:00:00
7339.0,Robert Rogers,Ohio,M,83.0,1296777.0,2020-04-29 19:58:29
7340.0,Rebecca Torres,Georgia,F,70.0,8414779.0,2010-11-14 10:35:33
7341.0,Martin Jones,Minnesota,M,52.0,1115682.0,2006-01-26 03:58:23
7342.0,Dylan Gray,Nebraska,M,37.0,8778921.0,1994-09-02 02:29:12
7343.0,Linda Huang,Florida,F,52.0,2960982.0,2012-01-01 21:44:04
7344.0,Levi Schwartz,Virgin Islands,F,82.0,1338525.0,2014-10-14 10:00:53
7345.0,Felicia Davis,New Mexico,M,58.0,9311756.0,1996-07-28 18:00:14
7346.0,Christopher Callahan,Maryland,F,55.0,7939171.0,2019-09-13 16:58:25
7347.0,Matthew Bowen,West Virginia,M,55.0,3545164.0,2003-02-23 23:13:06
7348.0,Gregory Cox,Puerto Rico,F,34.0,7610666.0,2010-06-17 04:45:49
7349.0,Jack Powers,Kansas,F,49.0,1239952.0,2001-05-21 02:15:25
7350.0,James Mitchell,Rhode Island,F,80.0,7200528.0,2012-10-24 18:03:10
7351.0,Douglas Kent,Illinois,F,77.0,3413048.0,2003-04-23 10:27:20
7352.0,Sandra Dillon,Montana,M,71.0,4012932.0,2000-08-09 20:57:53
7353.0,Tina Romero,Kansas,M,34.0,1406177.0,1995-09-02 03:01:26
7354.0,Sean Jones,Guam,M,38.0,5665294.0,2017-05-03 10:27:17
7355.0,Jack Walker,of Columbia,F,73.0,1688989.0,1995-09-11 14:47:00
7356.0,Diana Young,Montana,F,32.0,8199521.0,2001-01-21 06:32:05
7357.0,Michelle King,Kansas,F,25.0,9518433.0,2001-07-06 23:06:08
7358.0,Kelli Pearson,Mississippi,F,29.0,4081546.0,1995-01-23 01:49:56
7359.0,Amber Burke,Hawaii,M,66.0,3635672.0,2015-08-31 03:24:14
7360.0,Krystal Powell,Utah,M,79.0,681127.0,2013-05-13 00:24:47
7361.0,Christine Johnson,South Dakota,M,24.0,1024845.0,2022-02-11 14:07:18
7362.0,Breanna Foley,Alabama,M,46.0,3043241.0,2015-11-23 21:02:06
7363.0,Jimmy Cook,Nebraska,F,29.0,526945.0,2010-06-28 08:20:07
7364.0,Mary White,Puerto Rico,F,36.0,5798195.0,2016-08-22 02:09:33
7365.0,Katherine Duran,Nevada,M,29.0,780640.0,1994-05-03 15:57:15
7366.0,James White,District ,M,39.0,4290639.0,2021-11-02 14:51:54
7367.0,Laura Keller,North Dakota,F,22.0,521228.0,2003-12-30 05:33:04
7368.0,Omar Levy,Wyoming,F,59.0,9562937.0,1997-08-23 07:13:28
7369.0,Breanna Trujillo,Oregon,F,24.0,9510987.0,1998-10-12 14:16:34
7370.0,Timothy Sanders,Missouri,F,81.0,5348424.0,2005-10-26 02:50:52
7371.0,Jacob Newton,District ,F,34.0,9591666.0,2017-07-16 00:02:37
7372.0,Colleen Olsen,Virginia,F,50.0,7258901.0,1996-02-06 06:29:18
7373.0,Bonnie Sullivan,Florida,F,89.0,6276025.0,2016-11-17 10:59:20
7374.0,Donna Butler,Utah,M,42.0,9305438.0,1996-04-11 03:26:36
7375.0,Ashlee Riggs,Delaware,M,52.0,997895.0,2007-08-16 11:40:57
7376.0,Marissa Newton PhD,District ,M,35.0,9384701.0,2017-07-14 13:12:32
7377.0,Jason Leon,Virginia,M,47.0,9916597.0,2015-03-03 08:38:47
7378.0,Dale Gibbs,Mississippi,F,37.0,7063952.0,2010-01-06 05:24:07
7379.0,Erica Morrison,South Carolina,F,59.0,6985117.0,2001-08-16 19:47:35
7380.0,Daniel Small,South Carolina,F,79.0,6493766.0,2001-03-20 10:10:10
7381.0,Crystal Thomas,Oklahoma,F,45.0,8520192.0,2009-07-19 02:32:58
7382.0,Dorothy Hickman,South Dakota,F,66.0,7294784.0,2011-04-19 04:25:12
7383.0,Shawn Jones,Arizona,F,55.0,3786938.0,2009-01-09 20:00:17
7384.0,Dennis Carter,North Carolina,M,32.0,6743865.0,2010-06-04 03:39:44
7385.0,Kenneth Wise,Rhode Island,M,75.0,1703117.0,1997-11-18 00:05:31
7386.0,Billy Barrera,Oklahoma,F,79.0,8638880.0,2014-03-03 22:47:06
7387.0,Gregory Moore,New York,M,46.0,7931085.0,2010-04-20 10:15:58
7388.0,Sarah Oliver,Illinois,F,59.0,6220097.0,2013-11-18 23:15:59
7389.0,Daniel Duran,Louisiana,M,75.0,9034592.0,2006-08-05 16:02:40
7390.0,Patrick Jackson,North Carolina,M,82.0,6293319.0,2016-10-04 19:21:16
7391.0,Jeffrey Bell,Massachusetts,F,66.0,1251233.0,2012-06-20 12:55:23
7392.0,Michelle Robinson,Texas,F,77.0,3938559.0,2021-07-22 04:45:31
7393.0,Kimberly Diaz,New Jersey,F,60.0,4737411.0,2015-02-22 03:23:56
7394.0,Mr. Jon Thomas,South Carolina,F,57.0,4510918.0,2017-07-13 18:39:44
7395.0,William Wise,West Virginia,M,34.0,7358893.0,2023-01-01 20:36:04
7396.0,Kathleen Matthews,Maine,M,88.0,996936.0,2004-07-24 10:34:29
7397.0,Michael Gray,South Carolina,F,47.0,4937410.0,2009-08-29 09:24:21
7398.0,Cynthia Butler,Texas,F,37.0,8374179.0,2015-03-14 00:59:48
7399.0,Mr. Elijah Foster,Alabama,M,54.0,5904663.0,1995-02-10 06:53:46
7400.0,Selena Beck,West Virginia,M,76.0,5211366.0,2003-11-03 20:48:14
7401.0,Steven Woods,New Hampshire,M,83.0,5383522.0,2011-08-23 09:34:20
